#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
CBDDTY010002891.1	1	16699	21	2890	17.3064	0.203006	29.6	17.8
CBDDTY010002892.1	1	16683	36	4474	26.8177	0.411856	29.7	14.1
CBDDTY010002893.1	1	16666	32	3961	23.767	0.300492	31	44.2
CBDDTY010002894.1	1	16658	30	4497	26.996	0.342358	31.6	27.1
CBDDTY010002895.1	1	16650	56	5539	33.2673	0.644685	30.7	10.4
CBDDTY010002896.1	1	16650	43	6323	37.976	0.472673	28.9	23.7
CBDDTY010002897.1	1	16647	34	2409	14.4711	0.35556	31.6	11.9
CBDDTY010002898.1	1	16635	21	3473	20.8777	0.239074	31.3	36.7
CBDDTY010002899.1	1	16623	6	631	3.79595	0.0449377	30.4	1.83
CBDDTY010002900.1	1	16608	25	4000	24.0848	0.299976	27.8	14.6
CBDDTY010002901.1	1	16601	35	4838	29.1428	0.379013	30.9	36.1
CBDDTY010002902.1	1	16595	18	2515	15.1552	0.226876	29.6	12.4
CBDDTY010002903.1	1	16587	57	6547	39.4707	0.597576	29.8	29.9
CBDDTY010002904.1	1	16574	35	4830	29.142	0.391275	29	29.1
CBDDTY010002905.1	1	16545	34	5933	35.8598	0.404775	29.1	38.1
CBDDTY010002906.1	1	16542	56	5340	32.2815	0.585056	30.4	8.71
CBDDTY010002907.1	1	16538	25	3809	23.0318	0.279599	31.6	5.24
CBDDTY010002908.1	1	16532	25	3544	21.4372	0.275708	31.2	27.6
CBDDTY010002909.1	1	16522	32	3185	19.2773	0.359642	30.6	24.3
CBDDTY010002910.1	1	16519	73	5472	33.1255	0.825958	30.7	6.75
CBDDTY010002911.1	1	16513	177	11140	67.462	2.04269	29.8	23.5
CBDDTY010002912.1	1	16506	11	1596	9.66921	0.111656	31	25.1
CBDDTY010002913.1	1	16469	36	4440	26.9597	0.348534	31.1	20.8
CBDDTY010002914.1	1	16468	51	4919	29.8701	0.584103	30.7	3.04
CBDDTY010002915.1	1	16459	27	3850	23.3915	0.27851	30	14.1
CBDDTY010002916.1	1	16453	33	3306	20.0936	0.342673	29	6.88
CBDDTY010002917.1	1	16451	39	6108	37.1284	0.475533	29.9	31.3
CBDDTY010002918.1	1	16435	17	2608	15.8686	0.201765	29.3	9.24
CBDDTY010002919.1	1	16414	34	5248	31.9727	0.423845	32.2	45.7
CBDDTY010002920.1	1	16408	70	5967	36.3664	0.69911	29.6	3.27
CBDDTY010002921.1	1	16407	57	5711	34.8083	0.714512	29.7	4.09
CBDDTY010002922.1	1	16395	23	4012	24.4709	0.278683	31.1	33.5
CBDDTY010002923.1	1	16391	16	2482	15.1425	0.187054	31.8	29.5
CBDDTY010002924.1	1	16384	18	2631	16.0583	0.212585	31.5	12.9
CBDDTY010002925.1	1	16383	25	3442	21.0096	0.29848	31.3	28.1
CBDDTY010002926.1	1	16380	25	3212	19.6093	0.261477	29.8	28.5
CBDDTY010002927.1	1	16377	32	5487	33.5043	0.393662	31.1	34.3
CBDDTY010002928.1	1	16360	17	2607	15.9352	0.193215	28	12.7
CBDDTY010002929.1	1	16359	23	2691	16.4497	0.221346	30.5	12.7
CBDDTY010002930.1	1	16358	62	8304	50.7642	0.737804	30.5	31.6
CBDDTY010002931.1	1	16353	23	3612	22.0877	0.261481	29.3	41.2
CBDDTY010002932.1	1	16353	67	7150	43.7229	0.748792	29.6	22
CBDDTY010002933.1	1	16342	11	1808	11.0635	0.114735	33.4	28.1
CBDDTY010002934.1	1	16341	28	3811	23.3217	0.284316	31.1	36
CBDDTY010002935.1	1	16339	41	6463	39.5557	0.517106	29.4	29.4
CBDDTY010002936.1	1	16329	29	4236	25.9416	0.310552	31.2	10.3
CBDDTY010002937.1	1	16318	43	5166	31.6583	0.4742	29.9	35.1
CBDDTY010002938.1	1	16315	77	6604	40.4781	0.820595	31.5	37.6
CBDDTY010002939.1	1	16304	23	3614	22.1663	0.287475	29.8	20.3
CBDDTY010002940.1	1	16296	45	4171	25.5952	0.536635	30.9	7.29
CBDDTY010002941.1	1	16282	1	49	0.300946	0.00300946	41.7	1
CBDDTY010002942.1	1	16279	27	3878	23.8221	0.267953	32.4	32
CBDDTY010002943.1	1	16248	21	3084	18.9808	0.230982	30	34.1
CBDDTY010002944.1	1	16245	31	4180	25.731	0.392428	29.5	6.48
CBDDTY010002945.1	1	16243	25	2922	17.9893	0.27538	29.5	12.2
CBDDTY010002946.1	1	16243	52	5182	31.903	0.550391	29.1	7.37
CBDDTY010002947.1	1	16230	66	4654	28.6753	0.736599	29.5	6.05
CBDDTY010002948.1	1	16221	28	4736	29.1967	0.35004	30.3	35.8
CBDDTY010002949.1	1	16201	26	3397	20.9678	0.260354	30.7	24.1
CBDDTY010002950.1	1	16199	38	5085	31.3908	0.376196	29.9	19.8
CBDDTY010002951.1	1	16177	32	4305	26.6119	0.342523	29.9	22.4
CBDDTY010002952.1	1	16176	10	1218	7.52967	0.109421	27.4	9.3
CBDDTY010002953.1	1	16160	29	4071	25.1918	0.300371	28.7	21.3
CBDDTY010002954.1	1	16148	16	1762	10.9116	0.130171	28.8	12.6
CBDDTY010002955.1	1	16119	17	2305	14.2999	0.164526	30.7	27.1
CBDDTY010002956.1	1	16086	30	3063	19.0414	0.336193	30.4	25.4
CBDDTY010002957.1	1	16084	26	3766	23.4146	0.276735	30.1	32.5
CBDDTY010002958.1	1	16078	34	4649	28.9153	0.408509	31.1	32
CBDDTY010002959.1	1	16074	28	3358	20.8909	0.281324	31.1	10.7
CBDDTY010002960.1	1	16069	34	3635	22.6212	0.337607	30.7	6.38
CBDDTY010002961.1	1	16061	29	3628	22.5889	0.337712	30.2	32.7
CBDDTY010002962.1	1	16057	22	3100	19.3062	0.238027	31	10.8
CBDDTY010002963.1	1	16046	19	2692	16.7768	0.20784	31.1	27.3
CBDDTY010002964.1	1	16040	97	7282	45.399	1.09763	29.4	17.7
CBDDTY010002965.1	1	16012	29	4102	25.6183	0.310829	27.2	19.8
CBDDTY010002966.1	1	16011	14	2251	14.0591	0.151646	31.9	20.6
CBDDTY010002967.1	1	16000	4	471	2.94375	0.0294375	28.9	6.75
CBDDTY010002968.1	1	16000	15	1926	12.0375	0.162438	20.6	13.2
CBDDTY010002970.1	1	16000	19	2654	16.5875	0.186062	28	24.3
CBDDTY010002971.1	1	16000	9	1001	6.25625	0.0849375	33.3	39.3
CBDDTY010002972.1	1	16000	45	5073	31.7063	0.463375	28.4	15.2
CBDDTY010002973.1	1	16000	14	1450	9.0625	0.131562	30.2	11.2
CBDDTY010002974.1	1	16000	31	3131	19.5688	0.320813	27.4	9.94
CBDDTY010002975.1	1	16000	77	8710	54.4375	0.804438	29.4	42.1
CBDDTY010002976.1	1	16000	46	5945	37.1562	0.524125	30.8	26
CBDDTY010002977.1	1	16000	7	648	4.05	0.0725	29.4	6.14
CBDDTY010002978.1	1	16000	4	710	4.4375	0.044375	32.2	30
CBDDTY010002979.1	1	16000	89	4963	31.0188	1.01219	32.2	7.03
CBDDTY010002980.1	1	16000	23	2890	18.0625	0.23875	31.2	5.96
CBDDTY010002981.1	1	16000	8	1560	9.75	0.10875	29.3	26
CBDDTY010002982.1	1	16000	23	3049	19.0562	0.249438	27.8	13.7
CBDDTY010002983.1	1	16000	11	1401	8.75625	0.11075	29.3	2.18
CBDDTY010002984.1	1	16000	11	1224	7.65	0.105188	31.7	18.4
CBDDTY010002985.1	1	16000	24	4050	25.3125	0.35	31.4	42.6
CBDDTY010002986.1	1	16000	22	3192	19.95	0.237313	30.2	10.4
CBDDTY010002987.1	1	16000	26	3891	24.3188	0.294187	28.7	23
CBDDTY010002988.1	1	16000	36	5252	32.825	0.438375	31.1	35.2
CBDDTY010002989.1	1	16000	13	1615	10.0938	0.13	28.5	8.62
CBDDTY010002990.1	1	16000	24	3419	21.3687	0.286562	29.9	18
CBDDTY010002991.1	1	16000	7	1045	6.53125	0.072	33	3.43
CBDDTY010002992.1	1	16000	14	2036	12.725	0.12725	31.1	29.4
CBDDTY010002993.1	1	15997	41	3712	23.2044	0.470526	30.1	10
CBDDTY010002994.1	1	15974	47	6003	37.5798	0.523976	31.4	28.3
CBDDTY010002995.1	1	15969	2	344	2.15417	0.0215417	30.5	0.5
CBDDTY010002996.1	1	15967	63	6027	37.7466	0.717104	30.2	20.9
CBDDTY010002997.1	1	15962	21	2956	18.519	0.214384	31.6	15.6
CBDDTY010002998.1	1	15957	42	5308	33.2644	0.494078	32.2	13
CBDDTY010002999.1	1	15952	18	3507	21.9847	0.245612	30.9	12
CBDDTY010003000.1	1	15948	21	3232	20.2659	0.235202	33.7	39.6
CBDDTY010003001.1	1	15947	29	4043	25.3527	0.300558	30.6	35.1
CBDDTY010003002.1	1	15902	30	4317	27.1475	0.36291	29.6	20
CBDDTY010003003.1	1	15897	48	2333	14.6757	0.550544	32.1	5.62
CBDDTY010003004.1	1	15886	13	1897	11.9413	0.132192	29.2	36.6
CBDDTY010003005.1	1	15878	20	3550	22.358	0.283222	30.2	34.7
CBDDTY010003006.1	1	15875	55	4714	29.6945	0.672252	30.3	28.8
CBDDTY010003007.1	1	15867	6	1182	7.44942	0.0744942	30.3	3.5
CBDDTY010003008.1	1	15849	19	2570	16.2155	0.211748	29.3	0.474
CBDDTY010003009.1	1	15847	18	2151	13.5735	0.223512	27.7	14.1
CBDDTY010003010.1	1	15834	31	3516	22.2054	0.394973	28.9	0.419
CBDDTY010003011.1	1	15826	24	4096	25.8815	0.291482	30.3	35.1
CBDDTY010003012.1	1	15825	29	4259	26.9131	0.333839	30.1	30.8
CBDDTY010003013.1	1	15823	34	4372	27.6307	0.343424	31.6	33.7
CBDDTY010003014.1	1	15795	31	4279	27.0909	0.335296	31.3	34.3
CBDDTY010003015.1	1	15786	45	5592	35.4238	0.466299	30	18.2
CBDDTY010003016.1	1	15734	32	3713	23.5986	0.387123	29.5	16.9
CBDDTY010003017.1	1	15720	39	3827	24.3448	0.471183	30.7	8.95
CBDDTY010003018.1	1	15717	31	3747	23.8404	0.380098	29.8	8
CBDDTY010003019.1	1	15715	10	1138	7.24149	0.092714	33.4	16
CBDDTY010003020.1	1	15703	21	3138	19.9834	0.245558	29.6	14.2
CBDDTY010003021.1	1	15694	54	6232	39.7094	0.613993	28.8	25
CBDDTY010003022.1	1	15682	32	5129	32.7063	0.415126	30.1	49
CBDDTY010003023.1	1	15681	31	4054	25.8529	0.360819	30.3	18.8
CBDDTY010003024.1	1	15664	55	4917	31.3904	0.695097	29.5	12.7
CBDDTY010003025.1	1	15644	33	3663	23.4147	0.342687	30.7	17.5
CBDDTY010003026.1	1	15642	25	3737	23.8908	0.294464	29.6	23.7
CBDDTY010003027.1	1	15634	21	3153	20.1676	0.218626	30.3	26.3
CBDDTY010003028.1	1	15631	27	2051	13.1214	0.332608	33.7	9.15
CBDDTY010003029.1	1	15601	21	3644	23.3575	0.261906	30.8	15.3
CBDDTY010003030.1	1	15597	24	3605	23.1134	0.281977	30.2	39.3
CBDDTY010003031.1	1	15594	33	5029	32.2496	0.39823	30.8	24.3
CBDDTY010003032.1	1	15574	42	4960	31.848	0.51586	30.3	26.5
CBDDTY010003033.1	1	15555	18	2195	14.1112	0.228351	31	9.06
CBDDTY010003034.1	1	15554	31	4481	28.8093	0.382603	27.9	25.4
CBDDTY010003035.1	1	15553	23	2987	19.2053	0.259821	30.3	6.57
CBDDTY010003036.1	1	15532	32	4784	30.8009	0.374968	28.6	34.1
CBDDTY010003037.1	1	15530	27	3685	23.7283	0.30322	30	35.3
CBDDTY010003039.1	1	15523	52	6635	42.743	0.607743	30.9	24.4
CBDDTY010003040.1	1	15522	40	3557	22.9159	0.383391	30.7	19.7
CBDDTY010003041.1	1	15520	22	3045	19.6198	0.251611	29.3	17.1
CBDDTY010003042.1	1	15507	2	324	2.08938	0.0208938	28.1	16
CBDDTY010003043.1	1	15507	43	5655	36.4674	0.544399	30.2	40.3
CBDDTY010003044.1	1	15503	32	4125	26.6078	0.399084	30.4	23.6
CBDDTY010003045.1	1	15494	26	3621	23.3703	0.327933	29.7	4.15
CBDDTY010003046.1	1	15493	11	1488	9.60434	0.103337	30.8	5
CBDDTY010003047.1	1	15488	49	6078	39.2433	0.584452	29.8	13.1
CBDDTY010003048.1	1	15450	16	2676	17.3204	0.187379	29.8	42.8
CBDDTY010003049.1	1	15445	14	2218	14.3606	0.181742	29.1	14.3
CBDDTY010003050.1	1	15445	5	897	5.8077	0.058077	32.2	2.8
CBDDTY010003051.1	1	15444	20	1981	12.827	0.219697	30.7	6.25
CBDDTY010003052.1	1	15438	33	5028	32.569	0.417152	30.1	23.2
CBDDTY010003053.1	1	15412	40	4322	28.0431	0.43823	28	15.5
CBDDTY010003054.1	1	15411	24	3819	24.781	0.314645	30.6	33.8
CBDDTY010003055.1	1	15409	19	2700	17.5222	0.229866	29.9	21.9
CBDDTY010003056.1	1	15407	20	2009	13.0395	0.211008	29.9	13
CBDDTY010003057.1	1	15404	45	6264	40.6648	0.537782	31.4	18.8
CBDDTY010003058.1	1	15401	25	4400	28.5696	0.34751	30.1	37.4
CBDDTY010003059.1	1	15388	56	5763	37.4513	0.627697	29	11
CBDDTY010003060.1	1	15365	20	2994	19.4858	0.223365	29.7	9.4
CBDDTY010003061.1	1	15359	28	3938	25.6397	0.304056	30.6	17.8
CBDDTY010003063.1	1	15353	13	1894	12.3364	0.130333	30.8	4.54
CBDDTY010003064.1	1	15347	68	5949	38.7633	0.777546	30.5	11
CBDDTY010003065.1	1	15343	20	3325	21.6711	0.244867	30.2	39
CBDDTY010003066.1	1	15343	25	4082	26.605	0.329531	31.3	52.4
CBDDTY010003067.1	1	15337	24	3704	24.1507	0.305079	29.2	34.3
CBDDTY010003068.1	1	15331	37	5088	33.1877	0.464549	30.8	16.2
CBDDTY010003069.1	1	15324	25	2904	18.9507	0.311276	30	13.4
CBDDTY010003070.1	1	15324	20	2437	15.9032	0.194727	33.8	21.9
CBDDTY010003071.1	1	15312	39	5030	32.8501	0.484391	28.7	24.3
CBDDTY010003072.1	1	15306	33	4627	30.23	0.374298	29.2	34.5
CBDDTY010003073.1	1	15290	25	3549	23.2112	0.299281	29.4	23.8
CBDDTY010003074.1	1	15284	6	1069	6.99424	0.0809343	30.2	23
CBDDTY010003075.1	1	15250	19	2705	17.7377	0.22282	28.5	46.7
CBDDTY010003076.1	1	15235	24	2525	16.5737	0.313948	30	30.1
CBDDTY010003077.1	1	15231	20	3401	22.3295	0.255597	29.4	26.9
CBDDTY010003078.1	1	15225	12	1205	7.91461	0.11225	30.7	7.42
CBDDTY010003079.1	1	15223	93	9420	61.88	1.21159	29.6	27.5
CBDDTY010003080.1	1	15212	25	4402	28.9377	0.346306	31.9	43.2
CBDDTY010003081.1	1	15211	21	3448	22.6678	0.254947	29.4	22.7
CBDDTY010003082.1	1	15208	10	1718	11.2967	0.122764	32.5	28.6
CBDDTY010003083.1	1	15207	23	2470	16.2425	0.217071	29.5	14.5
CBDDTY010003084.1	1	15206	36	4907	32.2702	0.434105	29.3	20.8
CBDDTY010003085.1	1	15206	33	4096	26.9367	0.40096	31.9	28
CBDDTY010003086.1	1	15194	30	3885	25.5693	0.35027	32.5	27.7
CBDDTY010003087.1	1	15181	38	4993	32.8898	0.418352	30.5	27.7
CBDDTY010003088.1	1	15137	40	4031	26.6301	0.451278	30.5	23.6
CBDDTY010003089.1	1	15136	48	6220	41.0941	0.623613	29.8	21.9
CBDDTY010003090.1	1	15132	34	5940	39.2546	0.511895	31	49.6
CBDDTY010003091.1	1	15116	29	2866	18.96	0.331238	30.2	7.41
CBDDTY010003092.1	1	15062	69	7489	49.7212	0.790068	29.5	26
CBDDTY010003093.1	1	15041	30	3071	20.4175	0.39984	31.3	0.0667
CBDDTY010003094.1	1	15039	25	3458	22.9936	0.277279	30.9	39.2
CBDDTY010003095.1	1	15037	31	4224	28.0907	0.426282	32.1	38.3
CBDDTY010003096.1	1	15022	20	1853	12.3352	0.210158	29.8	3.8
CBDDTY010003097.1	1	15016	80	6952	46.2973	0.951185	29.3	1.15
CBDDTY010003098.1	1	15014	30	2864	19.0755	0.325163	30.7	6.9
CBDDTY010003099.1	1	15000	13	1972	13.1467	0.150733	28.8	9.85
CBDDTY010003100.1	1	15000	40	4304	28.6933	0.505467	29.4	3.6
CBDDTY010003101.1	1	15000	14	2385	15.9	0.189733	32.3	24
CBDDTY010003102.1	1	15000	2	238	1.58667	0.0190667	37.3	55.5
CBDDTY010003103.1	1	15000	26	1681	11.2067	0.312733	30	0.885
CBDDTY010003104.1	1	15000	8	1208	8.05333	0.0899333	27.8	1.38
CBDDTY010003105.1	1	15000	21	3487	23.2467	0.296333	28.5	5.19
CBDDTY010003106.1	1	15000	15	2203	14.6867	0.191733	32.8	15.1
CBDDTY010003107.1	1	15000	34	3812	25.4133	0.4052	28.5	24.6
CBDDTY010003108.1	1	14800	21	2273	15.3581	0.228784	29.4	6.38
CBDDTY010003109.1	1	15000	21	3137	20.9133	0.282733	28.2	6.62
CBDDTY010003110.1	1	15000	17	1656	11.04	0.1776	31.5	19.6
CBDDTY010003111.1	1	15000	18	2689	17.9267	0.190467	30.7	9.56
CBDDTY010003112.1	1	15000	21	3102	20.68	0.263467	28.3	37
CBDDTY010003113.1	1	15000	36	5077	33.8467	0.458067	30.2	29
CBDDTY010003114.1	1	15000	6	197	1.31333	0.0482	23.2	2.33
CBDDTY010003115.1	1	15000	32	3781	25.2067	0.385933	31.5	8.28
CBDDTY010003116.1	1	15000	16	1952	13.0133	0.210067	31.6	8.88
CBDDTY010003117.1	1	15000	1	57	0.38	0.0038	33.6	0
CBDDTY010003118.1	1	15000	6	736	4.90667	0.0490667	30.3	0.833
CBDDTY010003119.1	1	15000	27	2856	19.04	0.373067	29.7	10.3
CBDDTY010003120.1	1	15000	32	4965	33.1	0.366667	31.4	34
CBDDTY010003121.1	1	15000	16	2331	15.54	0.185533	30.3	5.81
CBDDTY010003122.1	1	14987	38	4871	32.5015	0.463001	31.3	35.8
CBDDTY010003123.1	1	14980	13	2196	14.6595	0.17717	32.7	14
CBDDTY010003124.1	1	14957	33	4204	28.1072	0.409775	29.6	23.6
CBDDTY010003125.1	1	14953	19	2983	19.9492	0.252525	32.5	26.6
CBDDTY010003126.1	1	14940	60	4407	29.498	0.664993	30.4	23.9
CBDDTY010003127.1	1	14912	38	3729	25.0067	0.501006	29.9	17.4
CBDDTY010003128.1	1	14898	27	3326	22.3251	0.33622	31.4	5.07
CBDDTY010003129.1	1	14895	20	3594	24.1289	0.262706	31.7	15.2
CBDDTY010003130.1	1	14890	38	5062	33.996	0.466353	29.3	30.7
CBDDTY010003131.1	1	14887	212	11634	78.1487	2.48781	30.1	32
CBDDTY010003132.1	1	14882	15	2623	17.6253	0.178202	28.5	31.1
CBDDTY010003133.1	1	14871	16	2019	13.5768	0.163405	32.4	3.81
CBDDTY010003134.1	1	14870	38	4699	31.6005	0.449899	30.2	21.5
CBDDTY010003135.1	1	14853	31	5335	35.9187	0.41527	32	40.2
CBDDTY010003136.1	1	14844	28	4181	28.1663	0.348693	28.9	19.1
CBDDTY010003137.1	1	14837	23	3711	25.0118	0.287727	28.8	29.5
CBDDTY010003138.1	1	14833	27	3555	23.9668	0.334187	29.6	24.5
CBDDTY010003139.1	1	14830	46	5407	36.4599	0.534794	30.6	19.6
CBDDTY010003140.1	1	14798	30	3845	25.9832	0.351264	30	30.8
CBDDTY010003141.1	1	14795	18	2831	19.1348	0.242379	27.8	40.6
CBDDTY010003142.1	1	14794	22	3309	22.3672	0.256996	30.4	14.5
CBDDTY010003143.1	1	14780	40	5037	34.0798	0.474628	30.7	19.1
CBDDTY010003144.1	1	14777	71	2827	19.1311	0.937606	30.6	6.3
CBDDTY010003145.1	1	14776	7	773	5.23146	0.0650379	31.6	19.3
CBDDTY010003146.1	1	14758	17	1772	12.007	0.150969	30.8	6.29
CBDDTY010003147.1	1	14753	22	3276	22.2057	0.270318	29.6	35.6
CBDDTY010003148.1	1	14744	23	3252	22.0564	0.288795	30.3	19.7
CBDDTY010003149.1	1	14715	21	3710	25.2124	0.276181	30.8	26.5
CBDDTY010003150.1	1	14705	87	6080	41.3465	1.02747	30.6	5.37
CBDDTY010003151.1	1	14695	5	810	5.51208	0.0571623	33.1	12.4
CBDDTY010003152.1	1	14691	6	767	5.22088	0.0616704	30.5	6.17
CBDDTY010003153.1	1	14690	31	5231	35.6093	0.430293	30.2	32.4
CBDDTY010003154.1	1	14668	18	2157	14.7055	0.193551	30.9	31.8
CBDDTY010003155.1	1	14656	5	761	5.19241	0.0602484	31	25.2
CBDDTY010003156.1	1	14647	36	4674	31.911	0.411006	30	34.5
CBDDTY010003157.1	1	14637	22	2722	18.5967	0.248958	28.7	35
CBDDTY010003158.1	1	14622	19	3425	23.4236	0.254822	31.7	44.4
CBDDTY010003159.1	1	14620	7	780	5.33516	0.0574555	30.4	0.429
CBDDTY010003160.1	1	14620	33	2447	16.7373	0.432079	31.3	5.21
CBDDTY010003161.1	1	14619	6	1033	7.06615	0.0779123	29.9	4.67
CBDDTY010003162.1	1	14614	32	3926	26.8647	0.403586	30.2	30.3
CBDDTY010003163.1	1	14600	26	3984	27.2877	0.322397	29.6	35.6
CBDDTY010003164.1	1	14594	27	2860	19.5971	0.353022	30.7	22
CBDDTY010003165.1	1	14591	14	2425	16.6198	0.181756	32.2	28.1
CBDDTY010003166.1	1	14587	20	3133	21.478	0.276548	29	29.9
CBDDTY010003167.1	1	14585	17	2945	20.192	0.217141	30	41.4
CBDDTY010003168.1	1	14585	62	6858	47.0209	0.86253	30.3	29.4
CBDDTY010003169.1	1	14578	9	1153	7.90918	0.09775	29.1	13.9
CBDDTY010003170.1	1	14578	35	3759	25.7854	0.465702	30.4	2.8
CBDDTY010003171.1	1	14571	15	1575	10.8091	0.163956	31.5	1.53
CBDDTY010003172.1	1	14562	29	4393	30.1676	0.385593	30.8	35.5
CBDDTY010003173.1	1	14557	31	3709	25.4792	0.344508	29.1	18
CBDDTY010003174.1	1	14550	12	1876	12.8935	0.136426	30.8	8.75
CBDDTY010003175.1	1	14548	23	2299	15.8029	0.241064	30	1.7
CBDDTY010003176.1	1	14541	34	3366	23.1483	0.370332	29.2	0.765
CBDDTY010003177.1	1	14528	85	5733	39.4617	0.980452	31.2	7.79
CBDDTY010003178.1	1	14506	34	3802	26.2098	0.440438	30.7	24.4
CBDDTY010003179.1	1	14470	19	2216	15.3144	0.22405	31.1	3.16
CBDDTY010003180.1	1	14455	29	3928	27.174	0.381529	30.8	29.5
CBDDTY010003181.1	1	14452	22	2218	15.3474	0.264462	28.4	3
CBDDTY010003182.1	1	14450	32	4500	31.1419	0.442699	30.1	24.3
CBDDTY010003183.1	1	14450	15	944	6.53287	0.166159	32.2	1.47
CBDDTY010003184.1	1	14437	19	3167	21.9367	0.285724	31.8	45.2
CBDDTY010003185.1	1	14415	32	4446	30.8429	0.411585	28.9	30.4
CBDDTY010003186.1	1	14370	39	5030	35.0035	0.535978	29.5	13.2
CBDDTY010003187.1	1	14351	11	718	5.00314	0.111281	30.7	6.18
CBDDTY010003188.1	1	14350	14	1997	13.9164	0.193728	29.8	8.86
CBDDTY010003189.1	1	14346	18	2298	16.0184	0.19441	28.2	1.67
CBDDTY010003190.1	1	14343	25	3213	22.4012	0.268981	28.4	27.3
CBDDTY010003191.1	1	14302	23	2257	15.781	0.296043	30.5	13.2
CBDDTY010003192.1	1	14287	19	2659	18.6113	0.247638	30.4	28.6
CBDDTY010003193.1	1	14272	23	3522	24.6777	0.306194	31.5	22.4
CBDDTY010003194.1	1	14271	16	2431	17.0345	0.195782	30	9.75
CBDDTY010003195.1	1	14266	7	858	6.0143	0.060143	32.9	2
CBDDTY010003196.1	1	14261	32	3985	27.9433	0.40488	28.1	39.5
CBDDTY010003197.1	1	14242	35	3669	25.7618	0.409774	29.9	11.1
CBDDTY010003198.1	1	14230	26	1928	13.5488	0.294238	29	1.85
CBDDTY010003199.1	1	14221	12	1748	12.2917	0.13909	26.6	4.08
CBDDTY010003200.1	1	14164	21	2726	19.246	0.264968	30.2	29.8
CBDDTY010003201.1	1	14142	18	2215	15.6626	0.213336	29.3	1.44
CBDDTY010003202.1	1	14129	19	2389	16.9085	0.208224	29.7	2.05
CBDDTY010003203.1	1	14119	18	2632	18.6415	0.218854	28.4	36
CBDDTY010003204.1	1	14115	21	2446	17.3291	0.248742	30.1	0.238
CBDDTY010003205.1	1	14072	24	3077	21.8661	0.301094	27.8	20.1
CBDDTY010003206.1	1	14036	13	1986	14.1493	0.155885	30.8	47.5
CBDDTY010003207.1	1	14035	29	3855	27.467	0.343783	29.4	34.8
CBDDTY010003208.1	1	14030	32	4793	34.1625	0.423236	30.6	29.7
CBDDTY010003209.1	1	14024	10	1289	9.19139	0.15067	33.2	42
CBDDTY010003210.1	1	14000	18	2664	19.0286	0.213643	28.1	8.44
CBDDTY010003211.1	1	14000	30	4293	30.6643	0.398429	29.7	2.93
CBDDTY010003212.1	1	14000	22	2749	19.6357	0.303357	27.9	8.82
CBDDTY010003213.1	1	14000	16	2129	15.2071	0.171786	31.1	5.25
CBDDTY010003214.1	1	14000	121	8608	61.4857	1.63807	30.6	10.8
CBDDTY010003215.1	1	14000	6	653	4.66429	0.0708571	33.2	28.7
CBDDTY010003216.1	1	14000	11	2175	15.5357	0.165429	32.3	16
CBDDTY010003217.1	1	14000	13	1347	9.62143	0.169143	30.9	0.154
CBDDTY010003218.1	1	14000	25	2746	19.6143	0.313214	30.4	1.8
CBDDTY010003219.1	1	14000	12	1910	13.6429	0.147857	29.6	17.7
CBDDTY010003220.1	1	14000	44	3575	25.5357	0.486643	31.8	2.68
CBDDTY010003221.1	1	14000	25	3736	26.6857	0.360857	29.8	6.96
CBDDTY010003222.1	1	14000	94	6559	46.85	1.20057	31.3	27.7
CBDDTY010003223.1	1	14000	10	1237	8.83571	0.0956429	29.5	7.3
CBDDTY010003224.1	1	14000	3	517	3.69286	0.0369286	32.5	1.33
CBDDTY010003225.1	1	14000	10	1616	11.5429	0.125071	30.4	21.8
CBDDTY010003226.1	1	14000	22	3431	24.5071	0.284571	28.7	23.2
CBDDTY010003227.1	1	14000	98	6063	43.3071	1.29057	30.5	9.45
CBDDTY010003228.1	1	14000	25	1811	12.9357	0.293571	32.7	6.48
CBDDTY010003229.1	1	14000	26	3283	23.45	0.366571	29.5	15.1
CBDDTY010003230.1	1	14000	23	2802	20.0143	0.262429	31.4	13.7
CBDDTY010003231.1	1	14000	25	3646	26.0429	0.359929	28.6	30.1
CBDDTY010003232.1	1	14000	14	2089	14.9214	0.176643	29.6	43.1
CBDDTY010003233.1	1	14000	6	998	7.12857	0.0750714	30.7	8.67
CBDDTY010003234.1	1	13998	9	1171	8.36548	0.12266	31.2	2.22
CBDDTY010003235.1	1	13987	44	3999	28.5908	0.54758	30.7	16.2
CBDDTY010003236.1	1	13986	22	3577	25.5756	0.291434	30	29.6
CBDDTY010003237.1	1	13979	27	2817	20.1517	0.3526	27.3	19.4
CBDDTY010003238.1	1	13970	19	3278	23.4646	0.303865	28.2	28.1
CBDDTY010003239.1	1	13967	40	3984	28.5244	0.529104	30.3	12.4
CBDDTY010003240.1	1	13962	59	5214	37.3442	0.80361	30.6	19.7
CBDDTY010003241.1	1	13931	18	2578	18.5055	0.208456	28.2	12.7
CBDDTY010003242.1	1	13930	18	2358	16.9275	0.229002	29.1	6.72
CBDDTY010003243.1	1	13924	20	1329	9.54467	0.278727	31.5	1.25
CBDDTY010003244.1	1	13913	16	2793	20.0748	0.229569	31.1	36
CBDDTY010003245.1	1	13897	25	2989	21.5082	0.327912	28.3	9.48
CBDDTY010003246.1	1	13896	18	2714	19.5308	0.226972	32.8	41.9
